27,5,2.3278e+05,16,10,5,13,4,5,1,0,0,40,40,1
19,5,3.1687e+05,16,10,5,9,4,5,2,0,0,30,27,1
45,5,1.9658e+05,9,11,5,11,2,5,1,0,1564,40,40,2
70,5,1.0538e+05,16,10,5,14,3,5,2,0,0,40,40,1
31,5,1.8581e+05,12,9,5,15,5,3,1,0,0,30,40,1
22,5,1.7537e+05,16,10,3,9,1,5,2,0,0,24,40,1
36,5,1.0829e+05,12,9,7,9,5,5,1,0,0,24,40,1
64,5,1.8123e+05,2,7,3,4,1,5,2,0,2179,40,40,1
43,1,1.7466e+05,16,10,1,1,2,5,1,0,0,40,40,1
47,3,1.8601e+05,16,10,1,2,5,5,1,0,0,38,27,1
34,5,1.9818e+05,12,9,5,2,2,5,1,0,0,40,40,1
33,5,1.63e+05,10,13,5,5,3,2,1,0,0,40,31,1
21,5,2.9616e+05,12,9,5,4,4,5,2,0,0,35,40,1
52,1,2.529e+05,12,9,1,1,2,5,2,0,0,45,40,2
48,5,1.8772e+05,12,9,3,4,1,5,2,0,0,46,40,1
23,5,2.1454e+05,10,13,5,7,2,5,2,0,0,40,40,1
71,7,4.9422e+05,16,10,6,13,5,3,2,0,1816,2,40,1
29,5,1.9154e+05,12,9,1,4,2,5,2,0,0,60,40,1
42,5,2.2846e+05,10,13,6,9,3,3,2,0,0,50,40,1
68,1,38317,4,2,1,1,2,5,1,0,0,20,40,1
25,5,2.5275e+05,12,9,5,9,5,5,1,0,0,40,40,1
44,6,78374,13,14,1,5,5,2,1,0,0,40,40,1
28,5,88419,12,9,5,5,2,2,1,0,0,40,10,1
45,7,2.0108e+05,13,14,3,13,1,5,2,0,0,40,40,2
36,5,2.0716e+05,16,10,1,9,5,5,1,0,0,40,27,1
39,2,2.3549e+05,8,12,5,5,2,5,2,0,0,42,40,1
46,8,1.0263e+05,13,14,7,12,5,5,2,0,0,40,40,1
18,5,25828,2,7,5,7,4,5,2,0,0,16,40,1
66,3,54826,9,11,7,11,2,5,1,0,0,20,40,1
27,5,1.2495e+05,12,9,5,9,2,5,2,0,1980,40,40,1
28,8,1.7533e+05,12,9,3,12,1,5,2,0,0,40,40,1
51,5,96062,16,10,3,13,1,5,2,0,1977,40,40,2
27,5,4.2803e+05,10,13,5,4,2,5,2,0,0,50,40,1
28,8,1.4962e+05,10,13,3,11,1,5,2,0,0,40,40,2
27,5,2.5381e+05,12,9,4,13,5,5,1,0,0,25,40,1
21,5,3.1296e+05,12,9,5,4,4,3,2,0,0,40,40,1
34,5,4.8378e+05,12,9,5,7,2,3,2,0,0,40,40,1
18,5,1.8393e+05,12,9,5,9,4,5,2,0,0,12,40,1
33,5,37274,10,13,3,11,1,5,2,0,0,65,40,1
44,3,1.8134e+05,16,10,3,5,1,3,2,0,0,38,40,2
43,5,1.1458e+05,16,10,1,2,2,5,1,0,0,40,40,1
30,5,6.3374e+05,16,10,5,4,2,3,2,0,0,45,40,1
40,5,2.8637e+05,6,4,3,8,1,5,2,0,0,40,27,2
37,2,29054,16,10,3,2,1,5,2,0,0,42,40,2
34,5,3.0403e+05,12,9,3,2,1,3,2,0,0,40,40,1
41,7,1.4313e+05,10,13,1,5,2,5,1,0,0,40,40,1
53,1,1.3511e+05,10,13,1,1,2,5,1,0,0,50,40,1
31,5,99928,13,14,3,11,6,5,1,0,0,50,40,1
58,8,1.0957e+05,11,16,3,11,1,5,2,0,0,1,40,2
38,5,1.5522e+05,16,10,1,8,2,3,1,0,0,28,40,1
24,5,1.5957e+05,16,10,3,8,1,5,2,0,0,40,40,1
41,3,5.2391e+05,10,13,3,4,1,3,2,0,0,40,40,1
47,5,1.2094e+05,16,10,3,14,1,5,2,0,0,45,40,1
41,2,1.3076e+05,10,13,3,14,1,5,2,0,0,24,40,1
23,5,1.9739e+05,5,3,3,15,3,5,2,0,0,40,27,1
36,5,99374,16,10,1,4,2,5,2,0,0,40,40,1
40,2,56795,13,14,5,5,2,5,1,14084,0,55,40,2
35,5,1.3899e+05,13,14,3,11,3,5,2,7298,0,40,40,2
24,7,32921,12,9,5,13,2,5,2,0,0,40,40,1
26,5,3.9732e+05,13,14,5,11,2,5,1,0,1876,40,40,1
19,1,1.7065e+05,12,9,5,1,4,5,2,0,0,40,23,1
51,5,2.5932e+05,10,13,3,5,1,5,2,0,0,50,40,2
42,3,2.5482e+05,16,10,5,11,2,5,1,0,1340,40,40,1
37,8,48211,12,9,1,2,5,5,1,0,0,35,40,1
18,5,1.4016e+05,2,7,5,13,4,5,1,0,0,40,40,1
36,5,1.2876e+05,10,13,3,9,1,3,2,7298,0,36,40,2
35,5,36270,12,9,1,4,2,5,2,0,0,60,40,1
58,6,2.1056e+05,12,9,3,13,6,5,1,15024,0,35,40,2
17,5,65368,2,7,5,13,4,5,1,0,0,12,40,1
44,3,1.6094e+05,12,9,3,15,1,3,2,0,0,40,40,1
37,5,2.0836e+05,12,9,3,4,1,5,2,0,0,40,40,2
35,5,1.5379e+05,16,10,5,13,2,1,1,0,0,40,40,1
60,5,85815,12,9,3,4,1,2,2,0,0,40,40,1
54,6,1.2542e+05,6,4,3,8,1,5,2,0,0,40,40,2
37,5,6.3591e+05,10,13,5,5,2,3,2,0,0,60,40,2
50,5,3.1332e+05,8,12,1,13,2,5,1,0,0,40,40,1
38,5,1.8261e+05,10,13,3,13,1,5,2,0,0,50,32,1
45,5,1.0943e+05,10,13,3,11,1,5,2,0,0,55,40,1
25,5,2.55e+05,1,6,5,4,2,5,2,0,0,40,40,1
31,5,1.9786e+05,16,10,3,7,1,5,2,0,0,40,40,1
64,1,1.8766e+05,4,2,1,1,2,5,2,0,0,40,40,1
90,5,51744,12,9,5,9,2,3,2,0,2206,40,40,1
54,5,1.7668e+05,12,9,3,2,1,3,2,0,0,20,40,1
53,3,1.4036e+05,14,1,5,8,2,5,1,0,0,35,40,1
18,5,2.4331e+05,12,9,5,13,4,5,1,0,0,40,40,1
60,1,24215,1,6,1,1,2,1,1,0,0,10,40,1
66,7,1.6769e+05,12,9,3,6,1,5,2,1409,0,50,40,1
75,5,3.1421e+05,9,11,7,2,2,5,1,0,0,20,5,1
65,5,1.768e+05,12,9,1,2,2,5,1,0,0,40,40,1
35,5,5.3858e+05,2,7,6,15,2,3,2,3674,0,40,40,1
41,5,1.3041e+05,12,9,1,13,5,3,1,0,0,38,40,1
25,5,1.5973e+05,16,10,5,2,2,5,2,0,0,42,40,1
33,5,1.1098e+05,16,10,1,4,3,4,1,0,0,40,40,1
28,5,76714,15,15,5,11,2,5,2,0,0,55,40,2
59,8,2.687e+05,12,9,3,9,1,5,2,0,0,40,40,1
40,8,1.7053e+05,16,10,5,2,2,5,1,0,0,38,40,1
41,5,1.8014e+05,10,13,3,5,1,5,2,0,0,50,21,2
38,3,1.1508e+05,13,14,3,5,1,5,2,0,0,70,40,2
23,5,1.1546e+05,12,9,5,15,4,5,2,0,0,40,40,1
40,5,3.4789e+05,10,13,3,11,1,5,2,0,0,40,40,2
41,7,1.96e+05,12,9,3,9,6,5,1,0,0,20,40,1
24,8,2.7391e+05,8,12,3,12,1,5,2,0,0,50,40,1
20,1,1.1916e+05,16,10,5,1,4,5,2,0,0,20,40,1
38,5,1.7949e+05,16,10,1,4,2,5,2,0,1741,40,40,1
56,5,2.0358e+05,12,9,3,2,1,5,2,0,0,35,1,1
58,5,2.366e+05,12,9,3,2,1,5,2,0,0,45,40,2
32,5,1.8392e+05,12,9,5,9,2,5,1,0,0,34,40,1
40,5,2.0758e+05,8,12,3,14,1,5,2,0,1977,60,40,2
45,5,1.5314e+05,12,9,3,2,1,5,2,0,0,40,1,1
41,5,1.1276e+05,15,15,3,11,6,5,1,0,0,40,40,2
42,5,3.9078e+05,10,13,3,2,6,3,1,0,0,40,40,1
59,3,1.7133e+05,1,6,7,9,5,3,1,0,0,30,40,1
19,3,27382,16,10,5,2,4,5,2,0,0,40,40,1
58,5,2.5901e+05,16,10,5,15,2,5,2,0,0,20,40,1
42,7,3.0304e+05,12,9,3,6,1,2,2,0,0,40,2,2
20,5,1.1779e+05,12,9,5,9,4,5,1,0,0,40,40,1
32,5,1.7258e+05,12,9,6,9,2,5,1,0,0,30,40,1
45,5,1.8767e+05,9,11,7,5,2,5,1,0,0,45,40,1
50,5,2.0452e+05,6,4,1,4,2,5,2,0,0,40,40,1
36,5,1.5004e+05,10,13,1,11,4,5,1,0,0,40,40,1
45,5,98092,12,9,3,13,1,5,2,0,0,60,40,1
17,5,2.4592e+05,2,7,5,9,4,5,2,0,0,12,40,1
59,5,1.4601e+05,16,10,3,13,1,5,2,4064,0,40,40,1
26,5,3.7832e+05,2,7,3,4,1,5,2,0,0,40,40,1
37,6,2.573e+05,16,10,3,5,1,2,2,0,0,75,38,2
19,1,2.1896e+05,16,10,5,1,4,5,2,0,0,24,3,1
64,5,21174,12,9,3,5,1,5,2,0,0,40,40,2
33,5,1.8548e+05,10,13,5,11,2,5,1,0,0,45,40,1
33,5,2.2221e+05,12,9,3,4,6,5,1,0,0,40,40,2
61,5,69867,12,9,3,5,1,5,2,0,0,40,40,2
17,5,1.9126e+05,7,5,5,9,4,5,2,1055,0,24,40,1
50,7,30653,13,14,3,6,1,5,2,2407,0,98,40,1
27,3,2.0911e+05,13,14,5,11,4,5,2,0,0,35,40,1
30,5,70377,12,9,1,11,4,5,1,0,0,40,40,1
43,5,4.7798e+05,12,9,3,7,1,3,2,0,0,40,40,1
44,5,1.7092e+05,16,10,3,4,1,5,2,7298,0,40,40,2
35,5,1.9017e+05,16,10,5,5,2,5,1,0,0,40,40,1
25,5,1.9379e+05,16,10,5,14,4,5,1,0,0,40,40,1
24,5,2.7947e+05,16,10,3,8,6,5,1,7298,0,48,40,2
22,5,34918,10,13,5,11,2,5,1,0,0,15,12,1
42,3,97688,16,10,3,4,1,5,2,5178,0,40,40,2
34,5,1.7541e+05,8,12,1,13,5,3,1,0,0,45,40,1
60,5,1.7396e+05,10,13,1,11,2,5,1,0,0,42,40,1
21,5,2.0576e+05,12,9,5,7,4,5,2,0,0,40,40,1
57,2,4.2516e+05,13,14,3,13,1,5,2,15024,0,40,40,2
41,5,2.2053e+05,15,15,3,11,1,5,2,0,0,60,40,2
50,5,1.7661e+05,16,10,1,9,2,5,2,0,0,45,40,1
25,5,3.7199e+05,10,13,5,5,2,5,1,0,0,40,40,1
50,5,1.9388e+05,6,4,3,4,1,5,2,0,0,40,8,1
36,5,2.0035e+05,10,13,3,11,1,5,2,0,0,45,40,1
31,5,1.276e+05,12,9,1,11,2,5,1,0,0,40,40,1
29,3,2.2042e+05,10,13,5,12,2,5,2,0,0,56,40,1
21,5,2.3193e+05,16,10,5,13,4,5,2,0,0,45,40,1
27,5,2.484e+05,10,13,5,14,5,3,1,0,0,40,40,1
65,5,1.111e+05,12,9,3,15,1,5,2,0,0,16,40,1
37,6,57424,10,13,1,13,2,5,1,0,0,60,40,1
39,1,1.5744e+05,13,14,3,1,6,2,1,3464,0,40,1,1
24,5,2.7813e+05,12,9,5,4,4,5,2,0,0,40,40,1
38,5,1.6947e+05,12,9,1,13,2,5,2,0,0,80,40,1
48,5,1.4627e+05,10,13,3,2,1,5,2,7688,0,40,40,2
21,5,1.5372e+05,16,10,5,9,2,2,1,0,0,25,40,1
31,5,2.1746e+05,12,9,3,15,1,5,2,0,0,45,40,2
55,5,2.3864e+05,12,9,3,13,1,5,2,4386,0,40,40,2
24,5,3.033e+05,16,10,3,2,6,2,1,0,0,40,26,1
43,5,1.7332e+05,12,9,1,2,2,5,1,0,0,40,40,1
26,5,1.9395e+05,8,12,5,14,2,5,2,0,0,45,40,1
46,5,83082,8,12,5,11,2,5,1,0,0,33,40,1
35,5,1.9382e+05,8,12,3,2,1,5,2,0,0,40,40,2
41,6,34987,16,10,3,6,1,5,2,0,0,54,40,2
26,5,59306,10,13,5,13,2,5,2,0,0,40,40,1
34,5,1.429e+05,13,14,3,5,1,2,2,7298,0,35,37,2
19,1,8.6035e+05,16,10,5,1,4,3,1,0,0,25,40,1
36,7,2.0561e+05,10,13,1,11,2,3,1,0,0,40,40,2
22,5,1.997e+05,16,10,5,13,4,5,2,0,0,15,40,1
24,5,1.9195e+05,16,10,5,8,2,5,2,0,0,40,40,1
77,7,1.3871e+05,16,10,3,13,1,5,2,0,0,40,40,1
22,5,3.9909e+05,5,3,3,8,3,5,1,0,0,40,27,1
29,5,4.2316e+05,16,10,5,14,2,5,1,0,0,40,40,1
62,5,1.5984e+05,12,9,7,9,2,5,1,0,0,24,40,1
39,7,1.7431e+05,12,9,3,5,1,5,2,0,0,40,40,1
43,5,50356,16,10,3,4,1,5,2,0,1485,50,40,1
35,5,1.8611e+05,12,9,1,15,2,5,2,0,0,45,40,1
29,5,2.0038e+05,2,7,5,5,2,5,1,0,0,40,40,1
76,7,1.7431e+05,13,14,3,4,1,5,2,0,0,10,40,1
63,7,78383,12,9,3,6,1,5,2,0,0,45,40,1
23,1,2.116e+05,9,11,5,1,4,3,1,0,0,15,40,1
43,5,1.8773e+05,16,10,3,11,6,5,1,0,1887,50,40,2
58,7,3.2117e+05,12,9,3,7,1,5,2,0,0,40,40,1
66,5,1.2792e+05,12,9,5,15,2,5,2,2050,0,55,40,1
41,5,2.0657e+05,16,10,5,4,2,3,2,0,0,45,40,1
26,5,2.2456e+05,10,13,5,2,2,5,2,0,0,40,40,1
47,5,1.7869e+05,9,11,5,9,2,5,2,0,0,40,40,1
55,3,98545,1,6,3,2,1,5,2,0,0,40,40,1
53,5,2.4261e+05,12,9,3,15,1,5,2,0,0,40,40,1
17,5,2.7094e+05,5,3,5,9,3,5,2,0,0,48,27,1
30,5,94235,12,9,5,4,3,5,2,0,0,40,40,1
49,5,71195,13,14,5,11,2,5,2,0,0,60,40,1
19,5,1.0411e+05,12,9,5,13,5,3,2,0,0,30,15,1
45,5,2.6119e+05,12,9,3,9,1,3,2,0,0,40,40,1
26,5,94936,8,12,5,13,2,5,2,0,0,40,40,1
38,5,2.9648e+05,9,11,3,4,1,5,2,7298,0,40,40,2
36,8,1.1927e+05,12,9,3,12,1,5,2,7298,0,40,40,2
33,5,85043,12,9,5,6,2,5,2,0,0,20,40,1
22,8,2.9336e+05,16,10,5,12,4,3,1,0,0,40,40,1
43,7,2.419e+05,10,13,5,13,2,5,2,0,0,42,40,1
67,1,36135,2,7,3,1,1,5,2,0,0,8,40,1
30,1,1.5199e+05,9,11,1,1,5,5,1,0,0,40,40,1
56,5,1.0113e+05,8,12,4,9,2,5,2,0,0,25,21,1
31,5,1.5646e+05,10,13,5,11,4,5,2,0,0,25,40,1
33,5,1.1796e+05,10,13,3,5,1,5,2,0,0,40,40,2
26,5,1.9226e+05,12,9,3,9,1,5,2,0,0,40,40,1
33,5,1.1136e+05,10,13,3,5,1,5,2,0,0,40,40,2
46,3,3.2975e+05,2,7,3,15,1,5,2,0,0,30,40,1
59,1,3.7202e+05,10,13,3,1,1,5,2,0,0,40,40,2
38,2,95432,12,9,3,2,1,5,2,0,0,40,40,2
65,5,1.614e+05,2,7,7,9,5,4,2,0,0,40,40,1
40,5,96129,9,11,3,14,1,5,2,0,0,40,40,2
42,5,1.1195e+05,12,9,3,2,6,5,1,0,0,35,40,1
26,7,1.1713e+05,7,5,3,4,1,5,2,0,0,40,33,1
36,5,3.4802e+05,1,6,3,9,6,5,1,0,0,24,40,1
62,5,2.7009e+05,13,14,3,11,1,5,2,0,0,40,40,2
43,5,1.8061e+05,10,13,3,15,1,5,2,0,0,45,40,1
43,5,1.7458e+05,10,13,1,5,2,5,2,0,1564,45,40,2
22,5,4.1044e+05,12,9,4,13,2,5,2,0,0,55,40,1
28,5,92262,12,9,3,4,1,5,2,0,0,40,40,1
56,7,1.8308e+05,16,10,3,13,1,5,2,0,0,45,40,1
22,5,3.6259e+05,8,12,5,13,2,5,1,0,0,15,40,1
57,5,2.1245e+05,10,13,1,5,2,5,1,0,0,45,40,2
39,5,4.8106e+05,12,9,1,13,5,5,1,0,0,40,40,1
26,2,1.8589e+05,16,10,5,2,5,5,1,0,0,15,40,1
17,5,89821,2,7,5,9,4,5,2,0,0,10,40,1
40,8,1.8402e+05,9,11,3,8,1,5,2,0,0,38,40,2
45,5,2.5665e+05,12,9,3,8,1,3,2,0,0,40,40,1
44,5,1.6032e+05,12,9,5,4,2,3,2,0,0,40,40,1
20,3,3.5085e+05,16,10,5,2,4,5,1,0,0,10,40,1
33,5,2.674e+05,12,9,3,4,6,5,1,0,0,40,40,1
23,5,35633,16,10,5,13,2,5,2,0,0,40,40,1
46,7,80914,13,14,1,5,2,5,2,0,0,30,40,1
38,5,1.7293e+05,12,9,3,13,1,5,2,0,0,50,40,1
54,5,1.7432e+05,12,9,1,15,2,5,2,0,0,40,40,1
46,5,2.1496e+05,5,3,1,4,2,5,1,0,2339,45,40,1
25,5,3.4499e+05,16,10,3,4,1,5,2,0,0,40,40,1
46,5,1.087e+05,16,10,1,13,2,5,1,0,0,40,40,1
36,3,1.1731e+05,16,10,3,15,6,5,1,0,0,40,40,1
23,5,3.961e+05,12,9,5,9,2,5,1,0,0,25,40,1
29,5,1.3415e+05,12,9,6,8,2,5,2,0,0,40,40,1
44,5,1.6203e+05,16,10,3,2,6,5,1,0,2415,6,40,2
19,5,25429,16,10,5,2,4,5,1,0,0,16,40,1
19,5,2.3239e+05,12,9,5,9,3,5,1,0,0,40,40,1
35,5,2.201e+05,12,9,3,9,6,5,1,0,0,40,40,2
27,5,3.013e+05,10,13,5,4,2,5,2,0,0,50,40,1
46,7,2.7795e+05,8,12,6,4,2,5,2,0,0,40,40,1
34,8,98101,10,13,3,5,1,5,2,7688,0,45,1,2
34,5,1.9616e+05,12,9,5,9,2,5,1,0,0,35,40,1
44,5,1.1556e+05,16,10,3,14,1,5,2,0,0,40,40,1
45,5,96975,16,10,1,7,5,5,1,0,0,40,40,1
20,1,1.373e+05,12,9,5,1,3,5,1,0,0,35,40,1
