2.5917,-0.48246,-2.4359,0.96082,-0.31685,-0.24649,-0.80615,-2.632,-0.30172,-0.78155,0.52975,-1.5486,3
0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.57545,-0.17779,-0.01729,-1.5184,-0.21712,-0.21575,6
1.8221,-0.48246,-2.4359,-0.57009,-0.31685,0.31287,0.32197,1.0624,0.13136,-0.65253,0.52975,-0.52593,6
1.0945,-0.48246,0.45468,0.96082,-0.31685,-1.5508,1.2861,0.29338,-0.01729,0.7583,-0.21712,-0.84637,6
2.5917,0.48246,-0.05921,0.96082,-0.31685,-0.24649,-0.94779,-1.119,-0.76096,0.41594,-1.3798,-0.21575,6
0.49788,-0.48246,1.1637,0.96082,-0.31685,0.04257,-0.43999,-0.01928,-2.0785,0.7583,-0.71126,0.07987,5
0.49788,0.48246,0.45468,0.96082,-0.31685,0.82562,0.00332,1.0624,1.8187,-0.40581,-0.21712,-0.21575,4
0.49788,-0.48246,1.1637,0.96082,-0.31685,-0.14882,-0.94779,-1.2755,-0.01729,-0.65253,-0.21712,-0.52593,6
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.57545,-0.31776,-0.15487,-1.0145,-0.21712,-0.21575,6
-0.07854,-0.48246,0.45468,0.96082,0.1144,-1.0531,1.4542,0.44585,1.2861,0.93949,-0.21712,0.07987,5
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.47617,1.2403,0.94156,1.6309,-1.3798,-2.0785,5
1.0945,0.48246,-0.61113,0.24923,-0.31685,0.31287,0.63779,-1.119,0.28783,1.4619,-0.71126,-0.84637,3
1.0945,-0.48246,1.1637,0.96082,-0.31685,-2.0505,0.80523,0.29338,0.94156,1.1341,-2.5552,-1.1808,5
1.0945,-0.48246,-1.7379,0.96082,-0.31685,0.13606,-0.80615,-0.31776,-0.15487,-0.65253,0.19268,-0.84637,6
-0.07854,0.48246,1.1637,0.96082,-0.22166,0.82562,-0.57545,-1.9749,-0.91699,0.25953,0.52975,1.2247,6
0.49788,-0.48246,1.1637,0.96082,-0.31685,1.0212,-0.15487,-0.17779,-1.2121,-0.00665,-0.71126,-0.84637,6
1.0945,-0.48246,-0.05921,0.24923,-0.31685,1.1328,0.96248,-0.58331,-0.91699,-1.9217,1.862,1.9217,2
1.8221,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.00332,-1.4242,0.28783,-0.78155,0.52975,-1.5486,5
1.0945,-0.48246,1.1637,0.96082,-0.31685,-1.4391,-0.15487,1.0624,0.28783,0.25953,-0.21712,-0.21575,5
1.8221,-0.48246,-1.7379,0.96082,-0.31685,0.04257,1.1141,-0.58331,-1.0753,-1.1379,1.2922,1.2247,6
1.8221,0.48246,-0.05921,0.96082,-0.31685,0.04257,-0.69509,-1.119,-0.45321,-0.40581,-1.3798,-2.0785,3
0.49788,0.48246,-0.61113,0.96082,-0.31685,0.04257,0.00332,-1.6806,-0.01729,0.25953,-1.3798,-1.5486,5
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.63779,-1.9749,0.28783,0.7583,-0.71126,-0.52593,1
1.0945,-0.48246,-1.2275,0.96082,-0.31685,0.22393,0.63779,-0.01928,-0.45321,-0.40581,1.862,1.2247,5
1.0945,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.2318,-1.2755,-1.6209,-0.14277,-1.3798,-1.5486,5
-0.07854,0.48246,1.9844,0.96082,-0.31685,1.373,0.32197,0.29338,-0.30172,-0.27607,-1.3798,0.07987,5
1.0945,-0.48246,1.1637,0.96082,-0.50212,-2.2184,1.5849,1.2403,0.13136,1.3061,-1.3798,-1.1808,5
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.58016,-1.3764,-1.8292,-1.3429,0.41594,-1.3798,-1.1808,5
1.0945,-0.48246,0.45468,0.96082,-0.31685,1.0212,-0.30033,-0.71727,-0.60633,-0.00665,-1.3798,-1.1808,5
1.0945,-0.48246,1.9844,0.96082,-0.31685,-1.5508,0.47617,1.0624,-0.45321,0.93949,-1.3798,-0.52593,6
0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.73545,0.47617,-0.84732,1.1141,0.58489,0.52975,-0.21575,5
1.0945,-0.48246,-1.7379,0.96082,-0.31685,-1.0531,-0.69509,-1.119,1.2861,0.41594,-0.71126,-1.1808,4
-0.07854,-0.48246,1.1637,0.96082,-0.31685,-0.34799,-0.30033,1.0624,-0.91699,-0.14277,0.88113,-0.21575,5
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-0.92104,0.00332,0.29338,-0.15487,-0.27607,-0.21712,0.07987,5
1.0945,0.48246,-1.7379,0.96082,-0.31685,-0.05188,-0.69509,-1.6806,0.28783,-0.00665,-1.3798,-0.84637,6
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-0.34799,-0.30033,0.14143,-1.926,-0.27607,0.52975,0.7654,6
1.0945,0.48246,-1.2275,0.24923,-0.31685,-0.46725,1.1141,-0.31776,1.1141,0.12331,-2.5552,-0.84637,5
1.0945,-0.48246,-1.2275,0.96082,-0.31685,-1.5508,0.96248,-0.01928,0.43852,0.93949,0.19268,0.40148,6
1.0945,-0.48246,-0.05921,0.96082,-0.31685,-0.67825,-0.57545,-0.31776,0.28783,1.1341,-0.71126,-0.21575,6
2.5917,0.48246,-1.7379,0.96082,-0.31685,-1.1943,-1.7625,-2.8595,-1.4795,0.25953,0.52975,-2.0785,3
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.14882,0.16767,-1.5552,-0.76096,-0.40581,0.52975,-0.21575,5
1.0945,0.48246,-1.4372,0.24923,-0.31685,-0.34799,-0.69509,-1.5552,0.43852,0.58489,-2.5552,-2.0785,4
0.49788,-0.48246,0.45468,0.96082,-0.31685,0.13606,-1.6334,-0.58331,-1.2121,-0.40581,-0.21712,-2.0785,3
0.49788,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,-0.80615,-2.0901,-1.6209,-2.1811,-2.5552,-1.1808,6
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,-0.80615,-1.9749,1.1141,-0.65253,-0.21712,-0.21575,5
2.5917,0.48246,1.9844,0.24923,-0.31685,0.04257,0.32197,0.44585,-0.15487,1.4619,-0.21712,-0.21575,6
1.8221,0.48246,0.45468,0.96082,-0.31685,-0.79151,-1.2318,-0.01928,-0.91699,-0.14277,0.88113,0.40148,5
1.8221,-0.48246,1.1637,0.24923,-0.31685,-2.0505,1.4542,-0.97631,0.59042,1.4619,-0.21712,-1.1808,5
1.8221,0.48246,-1.4372,0.96082,-0.22166,1.0212,-0.94779,-1.119,1.4504,-1.641,0.19268,-0.21575,3
1.0945,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,0.16767,-0.31776,-0.30172,-0.14277,-1.3798,0.07987,5
-0.07854,0.48246,-1.2275,0.96082,-0.31685,-0.46725,0.00332,-1.5552,0.13136,0.41594,0.52975,1.2247,3
0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.73545,-0.15487,-1.119,0.13136,-0.14277,-0.21712,0.40148,5
1.8221,-0.48246,-1.7379,0.96082,-0.31685,-0.92104,0.16767,-0.45174,-0.30172,0.25953,-0.71126,0.40148,5
0.49788,0.48246,-0.61113,0.96082,-0.31685,0.31287,-1.9217,-1.4242,-0.76096,-0.52745,-1.3798,-2.0785,3
0.49788,0.48246,1.1637,0.96082,-0.31685,0.91093,-0.57545,0.29338,-0.60633,-0.27607,0.52975,-0.21575,5
0.49788,0.48246,1.1637,0.96082,-0.31685,1.373,0.32197,0.7233,0.28783,-0.78155,-1.3798,0.07987,6
0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.41667,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,2
-0.07854,-0.48246,-1.2275,0.96082,-0.31685,-1.5508,-0.30033,-0.45174,0.28783,-0.00665,-0.71126,-0.84637,4
2.5917,0.48246,-1.7379,0.96082,-0.31685,-0.14882,-0.80615,-0.97631,0.76096,0.41594,-1.3798,-1.5486,3
1.0945,-0.48246,1.1637,0.96082,-0.31685,-0.67825,-0.57545,-0.97631,0.59042,-0.14277,-1.3798,-2.0785,5
1.0945,-0.48246,1.1637,0.96082,-0.31685,-0.46725,0.32197,1.0624,-1.6209,1.1341,0.52975,-0.21575,6
0.49788,0.48246,0.45468,0.24923,-0.31685,0.13606,-1.0921,0.29338,-0.15487,0.7583,-1.3798,-1.5486,4
1.0945,0.48246,1.1637,0.96082,-0.31685,-0.46725,0.63779,-0.31776,-0.60633,-1.1379,0.19268,-0.84637,5
0.49788,-0.48246,1.9844,0.24923,-0.31685,-1.1943,-0.43999,-0.01928,-0.60633,0.93949,-0.21712,1.2247,4
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.67825,3.0054,0.7233,0.94156,1.6309,0.52975,0.40148,6
-0.07854,-0.48246,1.1637,-0.28519,-0.31685,-1.0531,2.5731,0.58331,-1.4795,-0.40581,-0.21712,1.2247,6
1.0945,0.48246,-1.7379,-0.09765,-0.31685,-0.58016,0.47617,-1.6806,-0.15487,0.93949,-1.3798,-0.84637,4
1.0945,-0.48246,-1.2275,0.96082,-0.31685,-0.58016,1.2861,1.4353,-1.3429,-0.00665,-0.71126,1.2247,6
1.0945,0.48246,-0.05921,0.24923,-0.31685,0.04257,0.63779,-0.31776,-0.30172,0.12331,0.19268,0.7654,4
-0.07854,0.48246,-0.61113,0.24923,-0.31685,-0.92104,0.16767,-0.17779,1.1141,0.58489,-0.71126,0.07987,5
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-2.2184,0.47617,-1.8292,-0.76096,2.0451,-1.3798,-1.5486,3
-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.0212,-0.30033,-1.8292,0.28783,-0.40581,-1.3798,-0.84637,4
0.49788,0.48246,-1.7379,0.96082,-0.31685,0.13606,0.00332,-1.2755,-0.76096,0.58489,0.52975,-0.21575,5
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,2.127,0.14143,0.13136,0.7583,1.862,1.2247,5
1.0945,0.48246,-0.61113,0.96082,-0.31685,-0.79151,0.47617,-1.4242,-0.91699,-0.52745,-0.71126,0.07987,5
1.0945,-0.48246,1.1637,0.96082,-0.50212,-0.14882,0.32197,0.14143,-0.30172,-0.14277,0.19268,-0.52593,5
-0.07854,-0.48246,1.1637,0.96082,-0.31685,0.31287,-1.0921,-0.84732,-0.60633,-0.65253,0.19268,0.40148,6
-0.07854,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.32197,0.88309,-1.2121,-0.78155,-0.21712,-0.21575,3
1.0945,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,4
0.49788,-0.48246,-0.61113,0.96082,-0.31685,-2.3436,1.9389,1.4353,-0.76096,-1.385,1.862,1.2247,4
-0.07854,0.48246,-0.05921,0.24923,-0.31685,0.22393,-0.57545,-0.84732,0.28783,1.1341,-1.3798,-2.0785,5
0.49788,-0.48246,-0.05921,0.24923,-0.31685,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,4
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.6038,0.80523,1.4353,0.13136,-1.1379,0.52975,0.40148,5
0.49788,0.48246,-0.61113,-0.57009,-0.31685,1.8399,-1.9217,-2.3988,1.1141,0.25953,-0.21712,-1.5486,5
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.63779,-0.97631,0.28783,1.4619,-0.21712,-0.84637,5
-0.07854,0.48246,1.1637,0.96082,-0.31685,-1.0531,0.63779,-0.97631,-1.0753,0.7583,0.19268,1.9217,6
0.49788,0.48246,-0.05921,0.96082,-0.31685,1.4916,-1.2318,-1.5552,-2.0785,-0.78155,0.52975,0.07987,2
1.8221,-0.48246,1.1637,0.96082,-0.31685,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,6
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.2922,0.07987,5
1.0945,-0.48246,-1.7379,0.96082,-0.31685,-0.34799,1.9389,0.29338,0.43852,0.58489,-0.21712,-0.21575,3
1.8221,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.2861,0.44585,0.13136,1.1341,0.52975,0.40148,6
1.0945,-0.48246,0.45468,0.96082,-0.31685,-1.1943,0.63779,-1.119,-0.45321,-0.00665,-0.21712,-0.84637,5
1.0945,0.48246,-1.4372,0.96082,-0.31685,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.3798,-2.0785,5
0.49788,-0.48246,1.9844,0.96082,-0.50212,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.1808,0
1.0945,0.48246,1.1637,0.96082,-0.31685,-0.79151,0.96248,-1.119,0.94156,0.41594,0.19268,0.40148,6
1.0945,0.48246,-1.7379,0.96082,-0.31685,0.91093,0.32197,-1.4242,0.43852,2.3334,-0.71126,-1.1808,5
1.0945,0.48246,-1.7379,0.96082,0.1144,-1.5508,-0.15487,-1.2755,2.4626,0.58489,-1.3798,-2.0785,4
0.49788,0.48246,-1.2275,0.21128,-0.31685,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.3798,-1.5486,4
0.49788,-0.48246,1.1637,0.96082,-0.31685,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,5
-0.07854,0.48246,1.1637,0.96082,0.126,3.2739,-1.508,-0.31776,0.59042,-0.65253,-1.3798,0.40148,6
0.49788,0.48246,-1.7379,0.96082,-0.31685,-1.6916,1.5849,-0.58331,1.8187,1.6309,0.52975,-0.52593,1
1.0945,0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.30033,-1.6806,1.8187,1.6309,1.2922,0.07987,5
1.0945,0.48246,0.45468,0.96082,-0.31685,-1.1943,1.5849,0.29338,0.76096,0.41594,-2.5552,-1.1808,4
1.8221,-0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.3798,-1.1808,6
1.0945,-0.48246,-1.7379,0.96082,-0.31685,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,6
-0.07854,0.48246,0.45468,0.96082,-0.50212,1.9844,0.32197,1.4353,0.94156,-0.27607,-0.71126,-0.21575,5
0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.79151,0.63779,-1.119,1.2861,0.58489,-1.3798,-2.0785,5
0.49788,-0.48246,-1.4372,0.96082,-0.31685,-0.46725,-0.30033,-1.2755,0.28783,-0.14277,0.52975,0.40148,6
0.49788,-0.48246,-0.05921,0.96082,-1.107,-1.6916,1.2861,-0.58331,1.2861,2.0451,-0.71126,-0.52593,1
1.0945,-0.48246,-0.05921,0.24923,-0.31685,0.13606,-1.0921,-0.45174,-1.2121,-0.00665,-0.21712,0.7654,6
1.0945,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.16767,-1.119,2.2343,0.7583,1.2922,0.40148,4
1.8221,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-1.2318,-0.17779,-0.45321,-0.27607,0.19268,-1.1808,6
0.49788,-0.48246,1.1637,0.96082,-1.107,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,4
0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-1.0921,-2.632,-0.91699,0.25953,-1.3798,-1.5486,4
1.0945,0.48246,0.45468,0.96082,-0.31685,-0.79151,1.9389,-0.71727,2.0397,1.6309,-0.21712,-1.1808,4
0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.24649,1.2861,0.14143,0.59042,1.1341,0.19268,0.07987,5
0.49788,0.48246,0.45468,0.96082,-0.31685,0.52135,-1.6334,-1.8292,0.43852,-0.89891,-0.71126,-0.84637,5
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,-1.508,-0.71727,-0.60633,-0.65253,-2.5552,-1.5486,5
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.96248,-1.6806,0.76096,0.7583,-0.21712,-0.52593,6
-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.822,-1.3764,0.7233,-0.45321,0.58489,-0.21712,0.7654,5
0.49788,0.48246,0.45468,0.96082,-1.107,0.62967,-1.3764,-1.2755,0.28783,-0.27607,-0.71126,-0.84637,5
0.49788,0.48246,-0.61113,0.96082,-0.31685,1.2346,0.00332,-0.31776,1.1141,0.12331,0.19268,-0.52593,5
-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-1.0531,1.1141,-1.8292,-0.45321,0.7583,-0.21712,0.7654,6
0.49788,0.48246,0.45468,-0.09765,-0.31685,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,3
1.0945,0.48246,-0.61113,0.96082,-1.107,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.1808,4
1.0945,-0.48246,1.1637,-0.28519,-0.31685,1.0212,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,5
0.49788,-0.48246,0.45468,0.96082,-1.107,-0.67825,0.32197,-0.84732,1.8187,-0.40581,-0.71126,-1.1808,5
-0.07854,0.48246,0.45468,-0.46841,-0.31685,0.22393,0.00332,-0.17779,1.6111,0.93949,-1.3798,-0.21575,3
-0.07854,0.48246,-0.61113,0.96082,-0.31685,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,4
-0.07854,0.48246,1.9844,0.96082,-0.31685,0.13606,0.32197,-1.5552,1.4504,1.1341,-1.3798,-0.52593,3
1.0945,-0.48246,1.1637,0.96082,-0.31685,-0.24649,-0.30033,-0.31776,-0.45321,1.6309,-1.3798,-0.84637,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.4916,-1.2318,0.7233,-2.3541,-1.9217,0.88113,0.07987,5
-0.07854,0.48246,-0.05921,0.96082,-1.107,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-1.2755,-0.30172,-1.1379,0.52975,0.40148,5
-0.95197,0.48246,-1.2275,0.96082,-0.31685,-0.34799,0.00332,-1.4242,0.59042,-0.14277,-0.71126,0.40148,5
1.0945,-0.48246,-1.7379,0.96082,-0.31685,1.373,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,2
0.49788,-0.48246,1.1637,0.96082,-0.31685,-0.34799,0.96248,2.1532,0.76096,-0.78155,1.2922,1.9217,6
1.0945,0.48246,-0.05921,0.96082,-0.31685,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.1808,5
0.49788,0.48246,0.45468,0.96082,-0.31685,1.0212,0.63779,1.2403,0.13136,0.25953,0.52975,0.40148,6
0.49788,0.48246,-0.05921,0.96082,-0.31685,1.0212,-0.57545,-2.2107,0.76096,-1.5184,0.88113,0.07987,6
1.8221,0.48246,0.45468,0.96082,-0.31685,0.62967,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,5
0.49788,0.48246,0.45468,0.96082,0.1144,-0.14882,-0.57545,-0.84732,-1.2121,-0.52745,-1.3798,-1.1808,3
0.49788,0.48246,0.45468,0.96082,-0.31685,1.4916,0.00332,-1.2755,-0.91699,1.1341,-0.71126,-0.52593,5
1.0945,0.48246,0.45468,0.96082,-0.31685,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,5
0.49788,0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.15487,-0.97631,1.1141,-0.65253,-1.3798,-1.1808,5
1.0945,0.48246,-0.05921,0.96082,-0.31685,0.31287,0.63779,-1.5552,0.28783,0.93949,0.19268,0.07987,5
-0.07854,-0.48246,1.9844,0.96082,-0.31685,-1.3283,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.1808,5
0.49788,0.48246,-0.61113,0.96082,-0.31685,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.3798,-1.1808,5
-0.95197,0.48246,0.45468,0.96082,-0.31685,1.9844,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,6
1.8221,-0.48246,-1.2275,0.96082,-0.31685,0.04257,-0.80615,-0.97631,0.59042,0.25953,-1.3798,-1.1808,6
0.49788,0.48246,0.45468,0.24923,-0.31685,0.31287,0.63779,-0.01928,0.76096,-0.14277,-0.21712,-0.52593,5
0.49788,0.48246,1.1637,0.96082,-0.31685,-0.67825,1.4542,0.14143,0.28783,1.8117,-1.3798,-1.5486,6
1.8221,0.48246,-1.7379,0.96082,-0.31685,-0.79151,-0.80615,-1.9749,1.1141,0.58489,-1.3798,-1.5486,4
1.0945,0.48246,-1.7379,0.96082,-0.31685,0.41667,-1.3764,-2.0901,0.59042,-0.27607,-1.3798,-2.0785,4
-0.95197,0.48246,1.1637,0.96082,-0.31685,-0.34799,0.00332,-0.45174,0.13136,0.7583,-0.71126,-0.84637,5
1.8221,0.48246,-0.05921,0.96082,-0.31685,-1.4391,0.00332,-0.84732,0.59042,-0.27607,-0.71126,-1.5486,5
-0.95197,-0.48246,0.45468,0.96082,0.126,-0.34799,1.2861,-1.119,0.59042,-0.52745,0.52975,0.07987,5
-0.07854,0.48246,-0.05921,0.24923,-0.31685,-0.79151,-0.30033,-0.17779,0.28783,-0.52745,0.88113,0.07987,5
1.0945,0.48246,0.45468,0.96082,-0.31685,0.31287,-1.0921,-0.45174,0.13136,0.12331,-1.3798,0.07987,5
-0.07854,0.48246,0.45468,0.24923,0.126,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.1808,3
1.8221,0.48246,0.45468,0.96082,-0.31685,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987,5
-0.95197,-0.48246,0.45468,0.96082,-1.107,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.1808,4
1.8221,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.84637,5
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.862,1.2247,6
1.0945,0.48246,-0.05921,0.96082,-0.31685,-0.46725,2.3234,0.7233,1.8187,1.3061,0.52975,0.07987,4
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.58016,0.16767,-0.84732,1.1141,1.4619,0.52975,1.2247,6
0.49788,-0.48246,1.1637,0.96082,0.1144,-0.14882,-0.94779,-0.58331,-1.3429,1.3061,-0.71126,-0.84637,5
0.49788,0.48246,0.45468,0.96082,-0.31685,-0.67825,1.2861,-0.45174,0.94156,1.1341,0.19268,-0.84637,6
2.5917,-0.48246,-2.4359,0.96082,-0.31685,-1.5508,-1.0921,-2.3988,-0.91699,-0.65253,-1.3798,-2.0785,5
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.14882,0.96248,1.2403,-0.01729,0.25953,-0.21712,0.40148,5
0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.14882,1.1141,0.29338,-0.91699,-1.0145,1.862,0.40148,5
