0,312.2,1.1514,-0.059712,-0.11631,1,-57,0.81608,922.25,3
1,258.32,1.0811,0.1355,-0.15052,4,-66,4.9563,921.25,3
1,140.75,0.48309,0.93932,0.11175,2,-46,0.50315,925.75,2
0,25.75,0.55344,0.90487,0.020525,4,-58.5,4.964,923.25,1
1,269.32,1.128,0.032153,-0.10491,4,-62,6.0132,922.75,3
1,393.5,1.2101,-0.025263,-0.047893,4,-61.5,5.8537,921.75,3
1,375.08,1.1397,0.16995,-0.013684,4,-59,5.9564,923.75,3
0,178.48,-0.24389,0.90487,0.054735,1,-64.5,4.7109,922.75,4
1,157.5,0.70587,0.089569,1.024,3,-62.5,6.2418,923.25,3
1,341.38,1.0928,0.19292,-0.03649,4,-59,6.1712,923.75,3
1,258.15,1.0107,0.18143,-0.18473,3,-55.5,2.1292,922.25,3
0,588.75,1.0225,-0.059712,-0.013684,4,-64.5,5.6911,925.25,3
1,218.58,0.62379,0.87042,0.054735,1,-59.5,0.79153,922.75,1
0,185.35,0.96383,0.16995,-0.13912,1,-60,5.2079,925.25,3
0,32.75,0.34238,0.93932,0.20297,3,-69,5.4548,925.25,1
0,233.85,0.91693,-0.036746,-0.11631,3,-47.5,4.4915,921.75,3
1,130.25,0.70587,0.83597,0.043332,2,-58,0.5553,923.75,2
0,43.65,1.0342,0.043636,-0.16192,1,-62.5,0.1534,921.25,3
1,427.45,1.0342,0.066602,-0.13912,1,-55.5,1.5493,922.75,3
0,627.5,0.91693,-0.059712,-0.10491,3,-50.5,0.42645,923.25,3
0,163,-0.13836,0.93932,0.11175,4,-57.5,5.5438,921.75,1
0,6.15,1.2218,-0.082679,-0.082102,3,-57,5.7233,923.75,3
1,327.7,0.47136,0.93932,-0.013684,1,-59,5.5545,925.75,1
1,302.95,1.0928,0.2044,-0.013684,4,-58,0.94186,922.75,3
0,219.65,0.7176,0.79004,0.11175,1,-66.5,4.2921,921.25,2
1,140.88,1.2335,-0.01378,-0.047893,4,-63,5.6788,923.75,3
1,0.675,0.28376,0.99674,-0.082102,1,-43,0.6412,924.25,4
1,334,0.9521,0.29627,-0.093505,4,-58.5,5.6727,921.75,3
1,402.68,1.1397,0.02067,-0.093505,3,-55,1.4297,923.25,3
0,191.88,0.91693,-0.0022966,-0.093505,4,-61.5,4.5406,921.25,3
1,246.78,1.0576,0.078086,-0.15052,3,-55.5,0.056757,920.25,3
1,246.5,0.1196,-0.059712,1.0012,4,-55.5,3.7613,925.25,3
0,82.75,1.3156,-0.10565,-0.03649,3,-61.5,0.28225,921.75,3
0,503.5,0.99901,-0.0022966,-0.047893,4,-64.5,1.3821,924.25,3
1,121.7,1.1397,0.043636,-0.070699,4,-61.5,2.0509,923.25,3
0,473.85,1.1632,-0.071196,-0.0022806,3,-48.5,4.6802,921.75,3
0,36.75,0.55344,0.89339,0.031928,2,-58.5,1.2134,925.75,2
1,224.63,1.2101,-0.01378,-0.093505,1,-57,6.1651,924.25,3
0,79.75,1.1163,-0.28938,-0.15052,3,-56.5,1.0999,922.75,3
1,88.25,1.0694,0.14698,-0.15052,1,-57.5,0.024544,923.25,3
1,154.13,1.0459,0.26182,-0.10491,1,-56.5,2.4912,920.75,3
1,77.25,0.52999,0.043636,0.96698,4,-58,0.45252,922.75,3
1,121.43,1.2101,0.02067,-0.059296,4,-65,0.7087,925.75,3
0,463.75,1.1045,-0.094162,0.031928,3,-49.5,4.8152,921.75,3
1,117.55,0.29548,0.89339,0.020525,1,-57.5,0.76392,920.25,1
0,133.25,1.0576,-0.0022966,-0.12771,3,-58.5,2.37,923.75,3
0,366.75,0.30721,1.0082,0.14596,3,-62,0.042951,923.75,1
1,161,0.23685,1.0197,-0.12771,1,-61,2.9391,924.25,1
1,233.65,0.43619,0.93932,-0.0022806,3,-64,5.5162,921.75,1
0,28.25,0.36583,0.95081,0.088944,2,-59,0.60592,925.25,2
0,586.75,1.1397,-0.071196,0.054735,1,-57.5,1.7825,922.25,3
0,10.575,0.22513,0.98526,0.077541,3,-67,4.7308,921.25,1
0,87.25,1.0459,0.26182,-0.059296,3,-50,5.1803,923.25,3
1,263.9,1.0225,0.52593,0.27139,1,-57.5,1.9359,920.75,1
0,276.5,0.23685,0.97377,0.066138,4,-57.5,5.4656,921.75,1
0,179.18,0.28376,0.91636,0.11175,4,-52,1.3514,923.25,4
1,194.95,0.36583,0.96229,-0.03649,4,-56.5,5.3444,923.25,1
0,328.1,1.1045,-0.0022966,-0.10491,1,-62.5,0.9388,920.25,3
1,254.43,0.37756,0.95081,0.054735,3,-67.5,2.6814,922.25,1
1,25.25,0.78795,0.72114,0.10035,2,-58,0.21936,920.25,2
1,243.33,1.1045,0.1355,-0.15052,3,-55.5,1.514,923.25,3
0,162.75,0.014071,0.99674,0.054735,1,-57.5,0.62893,921.25,1
0,109.25,0.98728,-0.16306,-0.20754,3,-50.5,3.8702,925.75,3
1,423.38,1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,3
0,268.78,0.38928,0.93932,0.24859,4,-50.5,0.22089,922.25,4
1,298.63,1.128,0.16995,-0.0022806,3,-56.5,0.65501,924.25,3
1,138.95,1.1163,0.055119,-0.082102,4,-62.5,6.1421,922.25,3
0,660.75,0.92865,-0.036746,-0.059296,4,-65,5.9933,922.75,3
0,247.58,0.91693,-0.14009,-0.17333,3,-46.5,6.1881,924.25,3
1,223.6,0.33066,0.85894,0.020525,4,-56.5,1.5386,925.25,1
1,428.9,1.0576,0.078086,-0.10491,1,-58.5,1.6322,921.75,3
0,51.075,1.1397,-0.01378,-0.093505,3,-57,2.2059,924.25,3
0,201,0.2603,0.98526,0.13456,1,-57.5,5.4963,922.75,1
1,42.75,0.29548,0.97377,-0.18473,2,-54,5.0805,921.25,2
1,136.75,1.128,0.12402,-0.082102,4,-64.5,4.6909,921.75,3
0,155.5,-0.0093803,1.0197,0.031928,1,-58,0.31907,921.25,1
1,302,1.0107,-0.12861,0.85295,4,-59,0.17334,921.25,3
0,312.18,1.1514,-0.059712,-0.11631,1,-57,0.81608,922.25,3
0,526.25,0.48309,0.90487,0.18017,4,-57.5,1.3407,922.75,1
1,75.6,0.42446,0.95081,-0.047893,3,-68,1.4496,922.25,1
0,489,1.3977,-0.17454,0.088944,3,-49.5,4.042,922.75,3
0,572.5,1.2452,-0.15158,0.043332,4,-63.5,4.7461,922.75,3
0,65.6,0.89348,-0.17454,-0.17333,3,-50,6.0608,920.75,3
1,383,0.28376,0.72114,0.20297,1,-58.5,0.67649,922.75,1
0,31.05,0.17823,1.0312,0.043332,4,-56.5,1.0799,924.75,1
0,197.35,0.99901,0.055119,-0.16192,1,-57.5,1.3192,925.25,3
0,77.5,0.69414,0.82449,-0.047893,2,-57.5,5.9457,923.25,2
0,148.5,0.42446,0.93932,0.077541,1,-59,5.6006,923.75,1
0,198,0.98728,0.066602,-0.15052,3,-54.5,0.59825,921.75,3
1,252.63,1.1983,0.0091865,-0.082102,1,-57,6.231,924.25,3
0,82.75,0.29548,0.99674,-0.082102,1,-64,0.32674,924.25,1
0,168.13,-0.021106,1.0082,0.031928,4,-56,1.623,920.75,1
0,255.83,0.9052,-0.15158,-0.18473,3,-47,5.461,924.75,3
1,165.75,0.60034,0.88191,0.020525,1,-59,5.3873,920.75,1
0,111.5,0.54171,0.90487,0.031928,1,-59,1.4711,920.75,1
0,29.25,0.24858,0.98526,0.031928,1,-65,5.7233,920.25,1
1,234.75,1.1514,0.043636,-0.12771,4,-64,0.91732,922.75,3
1,259.78,0.48309,1.0082,0.066138,1,-57,0.3881,921.25,1
0,3.075,-0.091458,0.85894,0.054735,1,-58,5.6941,921.75,1
1,95.525,1.0694,0.16995,-0.12771,1,-58,5.7448,921.25,3
0,69.675,0.23685,1.0197,0.020525,1,-58.5,4.898,923.25,1
1,95.25,0.40101,1.169,0.13456,1,-56.5,4.4624,922.25,4
1,104.13,1.1045,0.16995,0.066138,4,-68.5,1.3453,923.75,3
1,424.2,0.096148,1.1345,-0.013684,3,-65,5.5975,925.75,1
0,171.53,0.014071,0.99674,0.054735,1,-57.5,0.046019,921.75,1
1,497.58,1.2101,0.032153,-0.070699,4,-66,1.1858,920.25,3
0,62,1.1632,-0.19751,-0.093505,1,-60.5,5.9196,923.75,3
1,225.68,1.0811,0.043636,-0.12771,1,-56.5,2.0877,921.75,3
1,7.425,0.24858,0.97377,-0.025087,2,-54.5,1.5585,920.25,2
1,495.33,1.0694,0.089569,-0.13912,4,-66,4.4117,920.25,3
1,305.5,1.1749,0.12402,-0.10491,1,-56.5,6.228,923.25,3
1,149.38,0.27203,1.0427,-0.0022806,4,-62.5,5.7402,920.75,1
1,174.5,-0.12663,0.84746,-0.03649,3,-58.5,5.2431,924.75,4
0,33.6,0.34238,0.95081,0.12315,1,-61.5,5.9733,924.75,1
1,261.5,1.0811,0.16995,-0.082102,4,-61.5,0.013806,923.25,3
0,123.35,1.1514,-0.059712,-0.093505,3,-59,0.4065,921.75,3
1,27.25,0.2603,0.98526,0.054735,3,-57.5,3.4146,924.75,1
0,234.75,1.128,-0.12861,0.16876,4,-66,4.309,925.75,3
1,28.975,0.42446,0.92784,-0.082102,2,-55,1.0508,920.25,2
0,168.18,0.37756,0.93932,0.054735,1,-59,1.1536,921.75,1
1,181.95,0.29548,0.99674,-0.093505,1,-56.5,5.4303,924.75,1
0,304.48,1.1397,-0.01378,-0.093505,1,-56.5,0.16414,922.75,3
0,263.5,0.88175,-0.17454,-0.26455,3,-50,4.7845,923.25,3
1,59,1.0342,0.51445,0.73892,1,-59.5,4.2859,921.75,1
1,393.25,1.3156,-0.071196,-0.013684,3,-57,0.15033,925.25,3
0,253.33,0.77622,0.74411,0.15736,2,-56,0.42491,920.25,2
0,553.25,0.99901,-0.036746,-0.025087,4,-67.5,0.29759,924.25,3
1,171.88,0.40101,0.95081,-0.047893,1,-56,0.57984,922.75,1
0,421.2,1.2335,-0.059712,-0.03649,1,-65,0.69336,924.25,3
1,258.88,1.1749,0.0091865,-0.082102,4,-65,6.1712,925.75,3
0,17.425,0.14305,1.0312,0.020525,1,-58.5,1.3514,923.25,1
0,6.825,1.257,-0.094162,-0.070699,1,-62.5,5.3996,922.25,3
0,638.88,1.0459,-0.059712,-0.025087,1,-57.5,1.221,922.75,3
1,341.5,0.97555,0.19292,-0.15052,3,-50,5.7402,923.25,3
1,378.93,1.1163,0.18143,-0.013684,1,-56.5,4.9824,922.25,3
0,33.7,0.27203,0.98526,0.077541,1,-63,0.25924,924.75,1
1,27.25,1.1163,0.10105,0.44244,1,-63.5,0.99862,921.25,3
1,165.88,0.22513,1.0312,-0.11631,1,-60.5,4.6602,922.25,1
0,361,0.22513,0.97377,0.12315,2,-56,4.6878,923.25,2
0,156.5,-0.0093803,1.0197,0.031928,1,-57.5,6.1359,921.75,1
1,261.25,1.1514,0.10105,-0.10491,3,-56,6.139,920.75,3
1,197.58,0.22513,1.0082,-0.03649,4,-56.5,0.50008,921.25,4
1,214.03,0.77622,0.74411,0.031928,1,-56,5.4963,923.25,1
0,434.25,1.339,-0.19751,0.13456,4,-64,0.2485,923.75,3
1,526.25,0.33066,-0.20899,0.94417,4,-57.5,4.4501,924.25,3
1,67.625,0.42446,0.99674,0.12315,4,-56,6.2632,923.75,1
1,244,1.0225,0.12402,-0.13912,4,-64.5,5.5776,920.75,3
0,108,0.91693,-0.16306,-0.25315,3,-48.5,4.9057,924.25,3
0,237.25,1.257,-0.19751,0.14596,4,-66,4.3274,925.75,3
0,19.75,0.23685,0.98526,0.077541,4,-57,4.7891,925.75,1
1,17.25,0.40101,0.95081,0.020525,1,-63.5,0.20709,920.25,1
0,443.5,0.33066,0.95081,0.11175,1,-59,6.2234,923.75,1
0,244.15,0.7645,0.76708,0.15736,2,-56,4.4531,924.25,2
1,297,0.55344,0.85894,0.043332,1,-58.5,5.8245,921.25,1
1,129.85,1.1163,0.055119,-0.093505,4,-63,5.6911,920.75,3
0,5.075,0.20168,1.0082,0.054735,1,-58.5,1.6291,923.25,1
0,408,0.34238,0.98526,0.12315,1,-59,0.041417,920.25,1
1,106.9,1.1397,0.055119,-0.070699,3,-57,6.2188,925.75,3
0,331.8,1.1514,-0.059712,-0.11631,1,-56.5,4.8673,921.25,3
1,112.2,1.1397,0.0091865,-0.093505,4,-64,6.2234,920.25,3
1,409.15,0.24858,1.0082,-0.10491,1,-56.5,1.3238,924.75,1
1,319.68,1.0459,0.26182,-0.025087,4,-58,1.037,922.75,3
1,424.6,1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,3
0,35.75,0.15478,1.0312,0.043332,4,-56.5,1.0216,924.75,1
1,432.1,1.257,-0.01378,-0.013684,3,-58.5,0.40344,920.25,3
1,325.95,1.128,0.19292,0.020525,4,-58,5.6757,924.25,3
0,483,-0.15009,0.93932,0.12315,1,-56.5,4.671,920.25,1
0,412.25,0.9521,-0.036746,-0.025087,3,-52.5,5.869,924.75,3
1,102.25,0.33066,0.97377,0.031928,3,-57.5,4.5283,922.75,1
0,119.18,0.060972,0.99674,0.054735,1,-57.5,0.5507,921.25,1
0,223.78,1.1632,-0.071196,-0.082102,3,-57.5,0.27151,921.75,3
1,346.5,1.0225,0.19292,-0.18473,3,-50,5.6236,923.25,3
1,138.95,1.1397,0.066602,-0.093505,1,-58,0.45099,920.25,3
0,301,0.99901,-0.10565,-0.17333,4,-63.5,0.65501,920.75,3
0,250.75,0.87003,0.46851,0.0091224,4,-67,2.3945,924.25,1
1,265.25,0.97555,0.032153,0.62489,1,-63.5,5.8445,923.75,3
0,171.75,0.1196,0.96229,0.18017,4,-56.5,5.1204,920.75,1
1,331,0.68242,0.76708,0.25999,1,-62.5,5.4426,925.75,4
0,90.25,1.1397,-0.059712,-0.093505,3,-58,4.5513,920.25,3
0,314.3,1.3156,-0.094162,-0.03649,1,-56,5.4594,923.75,3
0,205.2,0.69414,0.80152,0.12315,2,-56.5,5.9396,921.25,2
0,100.23,1.3156,-0.10565,-0.047893,3,-63,0.92806,925.75,3
0,183.43,0.61207,0.87042,-0.0022806,2,-56,0.37276,920.25,2
1,349,1.1514,0.2044,-0.0022806,1,-56.5,1.445,922.75,3
1,468.75,1.2101,0.032153,-0.082102,1,-59.5,1.0385,922.25,3
0,424.13,0.96383,-0.036746,-0.059296,3,-50.5,4.4225,922.25,3
1,106,1.0576,-0.071196,0.12315,3,-58.5,1.7978,920.25,3
1,452.83,1.2218,0.02067,-0.070699,4,-63.5,4.9011,922.75,3
1,195,0.36583,0.96229,-0.03649,4,-56.5,5.3444,923.25,1
1,395.98,1.2218,-0.036746,-0.047893,1,-56,4.6848,922.75,3
0,184.6,0.63552,0.85894,0.020525,2,-55.5,1.2931,924.75,2
1,375.25,1.1514,0.2044,-0.0022806,4,-59.5,5.7064,921.75,3
1,11.25,1.1045,0.078086,0.46524,1,-60,4.1786,925.25,3
1,409.23,1.1514,0.0091865,-0.070699,3,-55,1.7012,922.75,3
0,420.75,0.44791,0.93932,0.10035,1,-59.5,5.6343,924.25,1
0,640.5,1.0342,-0.059712,-0.082102,3,-49,4.4593,921.75,3
1,239,0.57689,0.88191,-0.0022806,1,-65,3.9561,920.75,1
1,45.325,0.34238,0.97377,0.054735,2,-44,5.8859,924.75,4
1,9.25,1.2452,-0.036746,-0.013684,3,-50,5.3521,923.75,3
0,18.35,0.22513,0.98526,0.077541,1,-58.5,0.49701,920.75,1
0,101.95,1.1983,-0.059712,-0.070699,3,-60.5,2.6691,922.75,3
1,441.15,1.1163,0.02067,-0.082102,4,-60.5,5.3275,922.25,3
1,219.43,1.0342,0.1355,-0.11631,3,-56.5,3.9822,920.75,3
1,144.28,1.0459,0.078086,-0.12771,4,-63.5,5.2278,924.25,3
0,56.25,1.2101,-0.082679,-0.070699,3,-61,5.6527,923.25,3
0,490.75,1.1983,-0.11713,0.020525,4,-63,3.4576,923.75,3
1,249.05,1.2921,-0.036746,-0.03649,1,-57,0.38503,923.75,3
1,276.25,1.1514,0.02067,-0.10491,1,-64.5,5.5361,924.25,3
0,67.3,1.0225,0.043636,-0.16192,1,-67,6.139,923.25,3
1,291.18,1.339,-0.082679,-0.013684,3,-53,5.1833,922.25,3
0,127.5,0.92865,-0.025263,-0.03649,3,-50.5,4.9655,921.75,3
0,417.25,1.2687,-0.16306,0.043332,4,-67,4.8198,925.25,3
0,98.75,0.65897,0.83597,-0.082102,2,-57.5,0.99095,920.75,2
0,411.5,1.339,-0.19751,0.10035,4,-65.5,4.1249,921.75,3
1,329.53,1.0694,0.21588,-0.03649,1,-56.5,0.32827,924.25,3
1,310.23,1.1514,0.02067,-0.10491,1,-57,6.1835,920.75,3
0,360.55,1.0576,0.032153,-0.11631,1,-67,6.1697,925.25,3
0,132.85,0.29548,0.99674,0.0091224,1,-59,5.214,924.25,1
1,180.5,0.54171,0.90487,-0.047893,2,-59.5,0.58905,925.25,2
0,89.25,0.91693,-0.01378,-0.013684,3,-50,5.1925,921.25,3
1,335.28,1.0225,0.19292,-0.0022806,4,-59.5,0.14726,923.75,3
0,557.88,0.96383,-0.025263,-0.059296,4,-66.5,0.83295,920.25,3
1,25.5,0.8583,0.73263,0.22578,2,-56.5,5.7647,922.25,2
0,69.25,0.28376,0.97377,0.077541,1,-57.5,0.7133,922.25,1
0,281.95,0.92865,0.055119,-0.025087,4,-66.5,4.7507,924.75,3
1,10.75,0.72932,0.76708,0.054735,2,-57.5,0.21629,920.25,2
0,164.38,0.64724,0.83597,0.054735,1,-66,1.7994,920.75,2
1,131.78,1.0107,0.11254,-0.15052,4,-62,1.0232,922.25,3
1,527.5,0.33066,-0.20899,0.94417,3,-61.5,6.1727,922.75,3
0,278.5,0.9052,-0.12861,-0.19613,1,-63,1.0431,921.25,3
0,215.5,0.22513,0.98526,0.15736,2,-56.5,5.1634,920.25,2
1,135.28,1.2921,-0.01378,-0.013684,1,-57,5.8751,924.75,3
1,304.88,0.37756,0.93932,-0.0022806,1,-60,6.073,925.25,1
0,47.75,0.40101,0.88191,0.23718,2,-57,6.0669,923.25,2
0,214.48,0.74105,0.77856,0.14596,2,-57,0.10738,920.25,2
0,242.88,0.36583,0.99674,-0.047893,2,-47.5,0.98175,922.75,4
0,339.6,1.2218,-0.071196,-0.047893,1,-65.5,1.0354,923.75,3
0,145.28,0.049247,0.98526,0.066138,4,-57,5.3398,923.25,1
0,214.33,0.50654,0.90487,0.066138,2,-58,5.869,920.75,2
0,108.75,1.1045,-0.094162,0.10035,4,-69,6.1988,922.75,3
1,206.5,1.2921,0.14698,0.088944,4,-57,4.7201,924.25,3
1,386.75,0.27203,0.98526,-0.059296,1,-58,1.5846,920.25,1
0,300.9,1.0459,-0.0022966,-0.17333,1,-59,1.6628,924.75,3
1,355.25,1.0576,0.18143,-0.047893,1,-56.5,0.68569,923.75,3
1,142.25,0.42446,0.93932,0.10035,4,-58.5,0.29606,920.25,4
1,435.35,1.0576,0.10105,-0.082102,4,-62.5,1.2441,920.75,3
1,435.7,1.0576,0.10105,-0.082102,4,-62,0.2301,924.75,3
1,120.58,1.1983,0.02067,-0.059296,1,-57,5.8629,924.75,3
1,227.5,1.0107,0.16995,-0.17333,4,-66.5,0.84983,925.25,3
1,39.75,1.0576,0.078086,0.46524,4,-67,2.9115,925.75,3
0,241.5,0.15478,1.0886,-0.20754,2,-49.5,0.092039,920.25,4
1,30.25,1.1514,-0.0022966,0.47665,4,-57,1.1305,922.75,3
0,100.75,1.0107,-0.17454,-0.20754,3,-48.5,4.9271,924.25,3
0,569.75,1.0576,-0.036746,-0.025087,4,-63,5.6834,921.75,3
0,103.93,1.1397,-0.036746,-0.10491,1,-55.5,5.306,920.75,3
0,59.95,1.1749,-0.036746,-0.070699,3,-56.5,5.8905,923.25,3
1,321.75,0.98728,0.14698,-0.15052,4,-63,0.19328,921.75,3
0,369.35,1.1397,-0.11713,0.077541,3,-51.5,2.5372,924.75,3
1,0.9,0.43619,1.2149,-0.19613,1,-58,5.5055,924.25,4
1,318.5,0.94038,0.14698,-0.15052,4,-64.5,6.185,925.25,3
1,237.8,1.1749,0.02067,-0.082102,4,-62.5,0.91118,921.75,3
0,262.32,1.3625,-0.14009,-0.025087,1,-56.5,4.5943,924.75,3
1,82.575,0.40101,0.96229,-0.013684,1,-58,5.4625,920.25,1
1,443.28,1.0342,0.078086,-0.12771,1,-56,4.2599,923.25,3
0,188.13,0.69414,0.83597,0.077541,1,-67,5.1358,920.25,2
1,85.825,0.75277,0.76708,0.11175,2,-55.5,4.7845,924.75,2
0,7.8,0.31893,0.97377,0.043332,4,-55.5,0.84983,921.25,1
1,140.25,0.8583,0.65224,0.077541,1,-57.5,0.67495,922.75,1
1,314.98,1.0342,0.11254,-0.18473,1,-56.5,6.254,920.75,3
1,247.75,1.1397,0.1355,-0.047893,4,-61.5,5.6987,923.75,3
0,5.4,1.1983,-0.082679,-0.082102,3,-57.5,2.0325,924.75,3
0,328.7,1.0576,0.032153,-0.13912,1,-56,0.047553,922.75,3
1,285.32,1.1514,0.032153,-0.10491,3,-59.5,5.9012,920.25,3
0,436.4,0.43619,0.90487,0.21438,1,-57,0.79153,925.25,4
0,303,0.96383,-0.082679,-0.17333,4,-66.5,0.43105,924.25,3
1,84.925,0.67069,0.88191,-0.047893,2,-51.5,0.51388,922.25,2
0,434.1,0.41273,0.92784,0.12315,4,-57,5.9703,921.75,1
0,317.75,1.0694,-0.048229,0.054735,4,-65.5,4.2629,922.75,3
1,430.75,1.2452,-0.01378,-0.03649,1,-56.5,0.65961,923.75,3
0,315,1.1749,-0.31234,-0.17333,1,-64,0.25004,925.75,3
0,311.38,1.0459,0.0091865,-0.18473,1,-58,5.6236,923.75,3
1,402.58,0.34238,0.95081,-0.059296,1,-56.5,4.4225,924.75,1
